domain,kingdom,phylum,class,order,family,genus,species,host,type,01_dolphin_feces_SQK-NBD114-24_barcode15,02_sealion_feces_SQK-NBD114-24_barcode16,03_dolphin_serum_SQK-NBD114-24_barcode17,04_sealion_serum_SQK-NBD114-24_barcode18,S02_SQK-NBD114-24_barcode01,S07_SQK-NBD114-24_barcode02,S09_SQK-NBD114-24_barcode03,S14_SQK-NBD114-24_barcode04,S17_SQK-NBD114-24_barcode05,S19_SQK-NBD114-24_barcode06,S20_SQK-NBD114-24_barcode07,S20_d_EXP-NBD104_barcode04,S26_SQK-NBD114-24_barcode08,S31_SQK-NBD114-24_barcode09,S32_SQK-NBD114-24_barcode10,m03_SQK-NBD114-24_barcode02,m04_SQK-NBD114-24_barcode03,m05_SQK-NBD114-24_barcode04,m06_SQK-NBD114-24_barcode05,m07_SQK-NBD114-24_barcode06,m08_SQK-NBD114-24_barcode07,m09_SQK-NBD114-24_barcode08,m10_SQK-NBD114-24_barcode09,m11_SQK-NBD114-24_barcode10,m12_SQK-NBD114-24_barcode11,m13_SQK-NBD114-24_barcode12,m14_SQK-NBD114-24_barcode13,m15_SQK-NBD114-24_barcode14,m16_SQK-NBD114-24_barcode15,m17_SQK-NBD114-24_barcode16,m19_SQK-NBD114-24_barcode18,m24_SQK-NBD114-24_barcode02,m25_SQK-NBD114-24_barcode03,m26_SQK-NBD114-24_barcode04,m27_SQK-NBD114-24_barcode05,m28_SQK-NBD114-24_barcode06,m29_SQK-NBD114-24_barcode07,m30_SQK-NBD114-24_barcode08,m31_SQK-NBD114-24_barcode09,m32_SQK-NBD114-24_barcode10,m33_SQK-NBD114-24_barcode11,m34_SQK-NBD114-24_barcode12,m35_SQK-NBD114-24_barcode13,m36_SQK-NBD114-24_barcode14,oy09_SQK-NBD114-24_barcode01,oy10_SQK-NBD114-24_barcode02,oy11_SQK-NBD114-24_barcode03,oy12_SQK-NBD114-24_barcode04,oy13_SQK-NBD114-24_barcode05,oy14_SQK-NBD114-24_barcode06,oy15_SQK-NBD114-24_barcode07,oy16_SQK-NBD114-24_barcode08,oy20_SQK-NBD114-24_barcode09,oy21_SQK-NBD114-24_barcode10,oy22_SQK-NBD114-24_barcode11,oy23_SQK-NBD114-24_barcode12,oy24_SQK-NBD114-24_barcode13,oy25_SQK-NBD114-24_barcode14,oy26_SQK-NBD114-24_barcode15,oy27_SQK-NBD114-24_barcode16,oy31_SQK-NBD114-24_barcode17,oy32_SQK-NBD114-24_barcode18,oy33_SQK-NBD114-24_barcode19,oy34_SQK-NBD114-24_barcode20,oy35_SQK-NBD114-24_barcode21,oy36_SQK-NBD114-24_barcode22,oy37_SQK-NBD114-24_barcode23,oy38_SQK-NBD114-24_barcode24,oy42_SQK-NBD114-24_barcode02,oy43_SQK-NBD114-24_barcode03,oy44_SQK-NBD114-24_barcode04,oy45_SQK-NBD114-24_barcode05,oy46_SQK-NBD114-24_barcode06,oy47_SQK-NBD114-24_barcode07,oy49_SQK-NBD114-24_barcode08,oy50_SQK-NBD114-24_barcode09,oy51_SQK-NBD114-24_barcode10,oy52_SQK-NBD114-24_barcode11,oy53_SQK-NBD114-24_barcode12,oy54_SQK-NBD114-24_barcode13,oy55_SQK-NBD114-24_barcode14,oy56_SQK-NBD114-24_barcode15,oy58_SQK-NBD114-24_barcode16,oy59_SQK-NBD114-24_barcode17,oy60_SQK-NBD114-24_barcode18,oy61_SQK-NBD114-24_barcode19,oy63_SQK-NBD114-24_barcode21,oy64_SQK-NBD114-24_barcode22,sd1_SQK-NBD114-24_barcode16,sd2_SQK-NBD114-24_barcode17,sd3_SQK-NBD114-24_barcode18,sd4_SQK-NBD114-24_barcode19,total
Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Mardivirus,Mardivirus gallidalpha2,vertebrate,dsDNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,Mardivirus,Mardivirus gallidalpha3,vertebrate,dsDNA,57,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4,1,4,334,20,6,37,2,325,53,900,7,1,3,2,1,0,2,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1778
Viruses,Sangervirae,Phixviricota,Malgrandaviricetes,Petitvirales,Microviridae,Microviridae_Incertae_sedis,Marine gokushovirus,bacteria,ssDNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,5,10,11,0,1,2,2,1,0,4,13,2,110,2,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,188,20,144,693
Viruses,Shotokuvirae,Cressdnaviricota,Arfiviricetes,Cirlivirales,Circoviridae,unclassified,Marine snail associated circular virus,vertebrate,ssDNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,Kyanoviridae,Mazuvirus,Mazuvirus scam7,bacteria,dsDNA,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,30,38
Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Imitervirales,Mimiviridae,Megavirus,Megavirus baoshanense,amoeba,dsDNA,0,0,1,0,10,13,89,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,11,19,0,0,0,1,1,4,2,3,7,2,1,0,1,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,238
Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Imitervirales,Mimiviridae,Megavirus,Megavirus chilense,amoeba,dsDNA,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Imitervirales,Mimiviridae,Megavirus,Megavirus powaiense,amoeba,dsDNA,0,0,0,0,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,unclassified,Menderavirus,Menderavirus IMESM1,bacteria,dsDNA,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Micromonas pusilla virus 12T,algae,dsDNA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,64,4,98,296
Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Micromonas sp. RCC1109 virus MpV1,algae,dsDNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,4,10,47
Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Imitervirales,Mimiviridae,Mimivirus,Mimivirus bradfordmassiliense,amoeba,dsDNA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,Aliceevansviridae,Moineauvirus,Moineauvirus CHPC1148,bacteria,dsDNA,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,Aliceevansviridae,Moineauvirus,Moineauvirus CHPC950,bacteria,dsDNA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,Aliceevansviridae,Moineauvirus,Moineauvirus mv7A5,bacteria,dsDNA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,Aliceevansviridae,Moineauvirus,Moineauvirus P0091,bacteria,dsDNA,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Viruses,Bamfordvirae,Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,Molluscipoxvirus,Molluscum contagiosum virus,vertebrate,dsDNA,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Viruses,Bamfordvirae,Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,Orthopoxvirus,Monkeypox virus,vertebrate,dsDNA,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,11
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,Schitoviridae,Moovirus,Moovirus moo,bacteria,dsDNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Imitervirales,Mimiviridae,Moumouvirus,Moumouvirus goulettemassiliense,amoeba,dsDNA,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,unclassified,Muminvirus,Muminvirus filifjonk,bacteria,dsDNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,unclassified,Muminvirus,Muminvirus tooticki,bacteria,dsDNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,unclassified,Konstantinevirus,Mycobacterium phage Damien,bacteria,dsDNA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,Vilmaviridae,Lumosvirus,Mycobacterium phage Snenia,bacteria,dsDNA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,unclassified,Mydovirus,Mydovirus BIS47,bacteria,dsDNA,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
Viruses,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Orthoherpesviridae,unclassified,Myotis gammaherpesvirus 8,vertebrate,dsDNA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,5
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,Kyanoviridae,Namakavirus,Namakavirus smbcm6,bacteria,dsDNA,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,10
Viruses,Orthornavirae,Negarnaviricota,Monjiviricetes,Mononegavirales,Lispiviridae,Nematovirus,Nematovirus wuchangense,invertebrate,dsDNA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,Kyanoviridae,Neptunevirus,Neptunevirus srim18,bacteria,dsDNA,0,0,0,0,0,88,41,7,2,62,60,1,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,276
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,Kyanoviridae,Neptunevirus,Neptunevirus srim50,bacteria,dsDNA,0,0,0,0,3,170,15,5,0,117,133,3,2,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,463
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,Kyanoviridae,Nereusvirus,Nereusvirus tusconc4,bacteria,dsDNA,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,3,2,4,340
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,Kyanoviridae,Neritesvirus,Neritesvirus scam8,bacteria,dsDNA,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2,14
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,Kyanoviridae,Nerrivikvirus,Nerrivikvirus srim2,bacteria,dsDNA,0,0,0,0,4,19,0,1,0,9,25,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,2,72
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,Kyanoviridae,Nilusvirus,Nilusvirus ssm2,bacteria,dsDNA,0,0,0,0,2,46,12,3,1,180,671,4,3,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,25,1,30,1017
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,Naomviridae,Noahvirus,Noahvirus arc,bacteria,dsDNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,Kyanoviridae,Nodensvirus,Nodensvirus spm2,bacteria,dsDNA,0,0,0,0,5,1306,60,16,2,234,191,2,4,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1860
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,unclassified,Nonanavirus,Nonanavirus nv9NA,bacteria,dsDNA,0,0,0,0,0,0,1,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,Demerecviridae,Novosibvirus,Novosibvirus stubb,bacteria,dsDNA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,5
Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Imitervirales,Allomimiviridae,Oceanusvirus,Oceanusvirus kaneohense,algae,dsDNA,20,630,0,0,18,78,185,236,0,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,21,0,0,0,0,1,1,0,5,0,18,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,25,9,0,0,0,0,0,1,0,1,0,0,1,1270
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,Autographiviridae,Oinezvirus,Oinezvirus S37C6,bacteria,dsDNA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Chlorovirus,Only Syngen Nebraska virus 5,algae,dsDNA,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified,Kyanoviridae,Ormenosvirus,Ormenosvirus syn9,bacteria,dsDNA,0,0,0,0,0,25,6,7,0,17,86,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,153
Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,unclassified,Orpheovirus IHUMI-LCC2,algae,dsDNA,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
Viruses,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Peribunyaviridae,Orthobunyavirus,Orthobunyavirus cuchillaense,vertebrate,ssRNA(-),0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Viruses,Bamfordvirae,Nucleocytoviricota,Pokkesviricetes,Chitovirales,Poxviridae,Orthopoxvirus,Orthopoxvirus abatinomacacapox,vertebrate,dsDNA,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Viruses,Orthornavirae,Negarnaviricota,Ellioviricetes,Bunyavirales,Tospoviridae,Orthotospovirus,Orthotospovirus alstroemerinecrosis,plant,ssRNA(-),0,0,0,0,1,2,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
