sample,sample.type,sample.number,index,reference,startpos,ref.length,number.of.reads,covbases,pc.coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
S07_SQK-NBD114-24_barcode02, bay seawater,81,186,NC_048183.1,1,41824,439,20030,47.8912,4.09198,37.9,0.581,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,4.091980680948738,11.412005281071949,2.7888707623189566,1.03
S19_SQK-NBD114-24_barcode06, bay seawater,85,65,NC_025464.1,1,44147,283,20473,46.3746,2.52624,38,0.721,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,2.526241873740005,6.981850905942012,2.7637301790131628,0.51
S09_SQK-NBD114-24_barcode03, bay seawater,82,120,NC_025464.1,1,44147,345,19596,44.3881,3.28829,37.3,2.95,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,3.2882868598092734,10.155583996734475,3.0884118173690958,2.34
S26_SQK-NBD114-24_barcode08, bay seawater,87,95,NC_048183.1,1,41824,347,18161,43.4224,3.4079,37.9,0.493,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,3.4078997704667175,11.460398896761628,3.362892006413706,12.58
S14_SQK-NBD114-24_barcode04, bay seawater,83,165,NC_048183.1,1,41824,290,13948,33.3493,1.86214,37.2,0.376,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,1.862136572302984,15.063298189950066,8.089255328528692,4.56
S14_SQK-NBD114-24_barcode04, bay seawater,83,92,NC_025464.1,1,44147,286,13424,30.4075,1.66077,37.4,0.528,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,1.6607697012254514,13.708911626384305,8.254553064322375,4.5
S02_SQK-NBD114-24_barcode01, bay seawater,80,77,NC_025464.1,1,44147,48,7863,17.8109,0.402338,38.6,1.79,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,0.40233764468706823,1.5808535622427022,3.929171389051265,2.36
S02_SQK-NBD114-24_barcode01, bay seawater,80,136,NC_048183.1,1,41824,53,6732,16.096,0.475421,37.9,4.58,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,0.47542081101759753,2.839642502790219,5.972903240630563,2.61
S17_SQK-NBD114-24_barcode05, bay seawater,84,70,NC_048183.1,1,41824,19,5842,13.9681,0.215546,37.9,0.789,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,0.21554609793420046,0.6560633989290865,3.043726633034954,3.82
oy55_SQK-NBD114-24_barcode14,oyster,38,31,NC_025464.1,1,44147,21,5452,12.3497,0.238635,38.7,0.429,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,0.238634562,0.847020455,3.549445851,0.08
S17_SQK-NBD114-24_barcode05, bay seawater,84,44,NC_025464.1,1,44147,12,5178,11.729,0.152038,36.2,0.333,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,0.15203751104265295,0.4840426943598352,3.183705725253821,2.41
oy35_SQK-NBD114-24_barcode21,oyster,21,76,NC_048183.1,1,41824,19,4587,10.9674,0.244166,35.4,0.316,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,0.244166029,0.851387551,3.486920577,0.05
oy35_SQK-NBD114-24_barcode21,oyster,21,44,NC_025464.1,1,44147,17,4584,10.3835,0.169796,36.7,0.353,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,0.169796362,0.694202692,4.088442669,0.04
oy55_SQK-NBD114-24_barcode14,oyster,38,57,NC_048183.1,1,41824,25,3470,8.29667,0.339853,38.3,0.56,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,0.339852716,1.462088928,4.302125181,0.09
S20_d_EXP-NBD104_barcode04, bay seawater,86,40,NC_025464.1,1,44147,8,2533,5.73765,0.080164,24.1,4.88,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,0.080163998,0.383160253,4.779704908,2.43
oy34_SQK-NBD114-24_barcode20,oyster,20,40,NC_025464.1,1,44147,5,2529,5.72859,0.0988742,36.4,0.6,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,0.098874216,0.415059953,4.197858365,0.02
S20_d_EXP-NBD104_barcode04, bay seawater,86,64,NC_048183.1,1,41824,13,1779,4.25354,0.198809,24,2,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,0.198809296,1.154664999,5.807902456,3.95
sd1_SQK-NBD114-24_barcode16,sd seawater,90,99,NC_025464.1,1,44147,24,1740,3.94138,0.157134,37.8,0.0833,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,0.15713412,1.610812452,10.25119465,0.17
sd1_SQK-NBD114-24_barcode16,sd seawater,90,207,NC_048183.1,1,41824,29,1520,3.63428,0.177123,38.3,0.138,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,0.177123183,1.86196291,10.51224848,0.21
oy36_SQK-NBD114-24_barcode22,oyster,22,27,NC_025464.1,1,44147,3,1561,3.53591,0.0394591,38.8,0.333,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,0.03945908,0.21471362,5.441424902,0
sd2_SQK-NBD114-24_barcode17,sd seawater,91,202,NC_048183.1,1,41824,14,1467,3.50756,0.112256,40,0.214,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,0.112256121,1.005555027,8.957685505,0.09
oy34_SQK-NBD114-24_barcode20,oyster,20,60,NC_048183.1,1,41824,2,1260,3.01262,0.0359124,37.3,0,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,0.035912395,0.214930216,5.984847768,0.01
oy54_SQK-NBD114-24_barcode13,oyster,37,65,NC_048183.1,1,41824,2,1173,2.80461,0.0280461,41.7,2,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,0.028046098,0.165104556,5.886899351,0.01
oy54_SQK-NBD114-24_barcode13,oyster,37,38,NC_025464.1,1,44147,2,1037,2.34897,0.0234897,40.5,0.5,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,0.023489705,0.15145276,6.447622961,0.01
sd4_SQK-NBD114-24_barcode19,sd seawater,93,105,NC_025464.1,1,44147,9,991,2.24477,0.0501959,38.1,0.333,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,0.050195936,0.446792132,8.900962201,0.05
sd4_SQK-NBD114-24_barcode19,sd seawater,93,226,NC_048183.1,1,41824,5,724,1.73106,0.0350038,35.9,0.4,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,0.035003826,0.320894497,9.1674122,0.03
sd2_SQK-NBD114-24_barcode17,sd seawater,91,97,NC_025464.1,1,44147,12,700,1.58561,0.0829048,40.1,0.167,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,0.082904841,0.874954973,10.55372601,0.07
sd3_SQK-NBD114-24_barcode18,sd seawater,92,56,NC_025464.1,1,44147,2,677,1.53351,0.0177589,34.2,0.5,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,0.017758851,0.149301426,8.407155683,0.11
oy56_SQK-NBD114-24_barcode15,oyster,39,9,NC_048183.1,1,41824,1,621,1.48479,0.0148479,36.9,1,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,0.014847934,0.120944091,8.145516337,0
oy33_SQK-NBD114-24_barcode19,oyster,19,30,NC_048183.1,1,41824,2,612,1.46327,0.0266593,35.6,1,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,0.026659334,0.223610799,8.387711264,0
sd3_SQK-NBD114-24_barcode18,sd seawater,92,114,NC_048183.1,1,41824,1,477,1.14049,0.0114049,41.6,1,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,0.011404935,0.106183155,9.310281506,0.05
oy37_SQK-NBD114-24_barcode23,oyster,23,30,NC_048183.1,1,41824,1,470,1.12376,0.0112376,32.4,1,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,0.011237567,0.105410076,9.380151067,0
m04_SQK-NBD114-24_barcode03,mussel,49,26,NC_048183.1,1,41824,1,408,0.975516,0.00975516,33.4,1,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,0.009755164,0.098285305,10.07520739,0.05
oy38_SQK-NBD114-24_barcode24,oyster,24,20,NC_025464.1,1,44147,1,389,0.881147,0.00881147,36.1,1,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,0.008811471,0.093454956,10.60605638,0
oy31_SQK-NBD114-24_barcode17,oyster,17,34,NC_048183.1,1,41824,2,297,0.710119,0.0140111,37.1,0,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,0.014011094,0.166236578,11.86463928,0.01
oy31_SQK-NBD114-24_barcode17,oyster,17,23,NC_025464.1,1,44147,2,297,0.672752,0.0116882,36.2,0,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,0.011688223,0.146536712,12.53712443,0.01
oy52_SQK-NBD114-24_barcode11,oyster,35,13,NC_025464.1,1,44147,1,290,0.656896,0.00656896,37.5,1,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,0.006568963,0.080782495,12.29760279,0
oy44_SQK-NBD114-24_barcode04,oyster,28,3,NC_025464.1,1,44147,1,249,0.564025,0.00564025,33,0,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,0.005640247,0.074889485,13.27769516,0
oy47_SQK-NBD114-24_barcode07,oyster,31,3,NC_025464.1,1,44147,1,155,0.3511,0.003511,32,0,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,0.003510997,0.059149558,16.84693903,0
oy36_SQK-NBD114-24_barcode22,oyster,22,40,NC_048183.1,1,41824,1,57,0.136285,0.00136285,40,0,754059,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,Autographiviridae,Poseidonvirus,Poseidonvirus SCBP4,0.001362854,0.036891686,27.06943638,0
sd1_SQK-NBD114-24_barcode16,sd seawater,90,67,NC_020852.1,1,186468,26,8973,4.81209,0.0545402,36.6,8.04,754064,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Ostreococcus lucimarinus virus OlV5,0.054540189,0.255758552,4.689359454,0.19
sd2_SQK-NBD114-24_barcode17,sd seawater,91,65,NC_020852.1,1,186468,31,7618,4.08542,0.0553446,38,5.29,754064,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Ostreococcus lucimarinus virus OlV5,0.055344617,0.327245965,5.912877973,0.19
sd4_SQK-NBD114-24_barcode19,sd seawater,93,74,NC_020852.1,1,186468,24,6818,3.65639,0.0422807,37.1,15.2,754064,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Ostreococcus lucimarinus virus OlV5,0.042280713,0.233178282,5.515003545,0.13
S31_SQK-NBD114-24_barcode09, bay seawater,88,68,NC_020852.1,1,186468,3,1845,0.989446,0.00989446,35.1,0.667,754064,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Ostreococcus lucimarinus virus OlV5,0.009894459,0.098977567,10.003332777962756,0.05
S02_SQK-NBD114-24_barcode01, bay seawater,80,56,NC_020852.1,1,186468,4,1127,0.604393,0.0115945,36.9,1,754064,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Ostreococcus lucimarinus virus OlV5,0.011594482699444408,0.1675854620885645,14.453897291734712,0.2
S32_SQK-NBD114-24_barcode10, bay seawater,89,50,NC_020852.1,1,186468,5,1005,0.538966,0.0119323,35.5,1,754064,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Ostreococcus lucimarinus virus OlV5,0.011932342,0.185269153,15.52663751,0.12
S07_SQK-NBD114-24_barcode02, bay seawater,81,84,NC_020852.1,1,186468,1,431,0.231139,0.00231139,39.5,60,754064,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Ostreococcus lucimarinus virus OlV5,0.002311389,0.048021308106049335,20.775956565936905,0
sd3_SQK-NBD114-24_barcode18,sd seawater,92,41,NC_020852.1,1,186468,1,371,0.198962,0.00198962,30.9,0,754064,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Ostreococcus lucimarinus virus OlV5,0.001989618,0.044560733,22.39663288,0.05
S14_SQK-NBD114-24_barcode04, bay seawater,83,67,NC_020852.1,1,186468,1,214,0.114765,0.00114765,40.3,0,754064,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Ostreococcus lucimarinus virus OlV5,0.00114765,0.033857538,29.501623589092986,0.02
sd4_SQK-NBD114-24_barcode19,sd seawater,93,78,NC_020864.1,1,205622,236,42334,20.5883,0.395512,38.4,39.7,755272,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Micromonas pusilla virus 12T,0.395512153,1.814530284,4.587799056,1.24
sd2_SQK-NBD114-24_barcode17,sd seawater,91,70,NC_020864.1,1,205622,226,39484,19.2022,0.391398,38,40.7,755272,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Micromonas pusilla virus 12T,0.391397808,1.987932176,5.079058024,1.4
sd1_SQK-NBD114-24_barcode16,sd seawater,90,71,NC_020864.1,1,205622,284,25782,12.5385,0.416026,37.9,46.3,755272,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Micromonas pusilla virus 12T,0.416025523,4.11759683,9.897462071,2.03
sd3_SQK-NBD114-24_barcode18,sd seawater,92,45,NC_020864.1,1,205622,9,5083,2.47201,0.0247201,37.9,33.7,755272,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Micromonas pusilla virus 12T,0.024720117,0.155270838,6.281152932,0.49
S32_SQK-NBD114-24_barcode10, bay seawater,89,53,NC_020864.1,1,205622,15,4893,2.37961,0.0267141,37.9,35.6,755272,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Micromonas pusilla virus 12T,0.026714068,0.178427513,6.679159325,0.36
S31_SQK-NBD114-24_barcode09, bay seawater,88,71,NC_020864.1,1,205622,8,2998,1.45802,0.016078,35.1,43.9,755272,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Micromonas pusilla virus 12T,0.016078046,0.13716898681816603,8.531446281767979,0.15
S20_SQK-NBD114-24_barcode07, bay seawater,86,64,NC_020864.1,1,205622,3,955,0.464444,0.00729008,37.1,54,755272,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Micromonas pusilla virus 12T,0.007290076,0.111929412,15.353668873283047,0.01
S20_d_EXP-NBD104_barcode04, bay seawater,86,29,NC_020864.1,1,205622,2,934,0.454232,0.00454232,22.2,57.5,755272,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Micromonas pusilla virus 12T,0.004542316,0.06724346,14.80378446,0.61
S07_SQK-NBD114-24_barcode02, bay seawater,81,89,NC_020864.1,1,205622,7,674,0.327786,0.0218167,37.7,5,755272,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Micromonas pusilla virus 12T,0.021816731672680938,0.38143269585643785,17.483493933881512,0.02
m24_SQK-NBD114-24_barcode02,mussel,67,15,NC_020864.1,1,205622,1,310,0.150762,0.00150762,40.9,60,755272,Viruses,Bamfordvirae,Nucleocytoviricota,Megaviricetes,Algavirales,Phycodnaviridae,Prasinovirus,Micromonas pusilla virus 12T,0.001507621,0.038798812603760606,25.735127242614396,0
S20_SQK-NBD114-24_barcode07, bay seawater,86,42,NC_016766.1,1,69420,64,11786,16.9778,0.378796,38.3,39.6,756275,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Synechococcus phage S-CBS4,0.3787957360991069,1.325487507405929,3.4992144342911313,0.13
S32_SQK-NBD114-24_barcode10, bay seawater,89,35,NC_016766.1,1,69420,64,9852,14.1919,0.675065,37.6,34.7,756275,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Synechococcus phage S-CBS4,0.675064823,2.615412723,3.87431345,1.53
S31_SQK-NBD114-24_barcode09, bay seawater,88,49,NC_016766.1,1,69420,62,8811,12.6923,0.658672,38,34.2,756275,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Synechococcus phage S-CBS4,0.6586718524920772,2.702845981,4.103478797440386,1.13
S26_SQK-NBD114-24_barcode08, bay seawater,87,26,NC_016766.1,1,69420,27,7626,10.9853,0.155315,37.7,32.5,756275,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Synechococcus phage S-CBS4,0.15531547104580812,0.5483453619763119,3.530526342830233,0.98
S07_SQK-NBD114-24_barcode02, bay seawater,81,61,NC_016766.1,1,69420,15,4612,6.64362,0.0851052,38.5,34.6,756275,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Synechococcus phage S-CBS4,0.085105157,0.3580413186883697,4.207046097384331,0.04
S14_SQK-NBD114-24_barcode04, bay seawater,83,51,NC_016766.1,1,69420,14,4386,6.31806,0.0667963,37.6,30.9,756275,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Synechococcus phage S-CBS4,0.066796312,0.26375350310163986,3.9486237190674656,0.22
S09_SQK-NBD114-24_barcode03, bay seawater,82,74,NC_016766.1,1,69420,17,3421,4.92797,0.109464,36.9,42.8,756275,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Synechococcus phage S-CBS4,0.10946413137424374,0.6043296924747743,5.5208010595603145,0.12
S19_SQK-NBD114-24_barcode06, bay seawater,85,33,NC_016766.1,1,69420,21,2852,4.10833,0.115284,38.7,26.4,756275,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Synechococcus phage S-CBS4,0.11528377989052147,0.724438446,6.283958129358427,0.04
oy35_SQK-NBD114-24_barcode21,oyster,21,23,NC_016766.1,1,69420,18,2049,2.9516,0.147911,35.9,35.3,756275,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Synechococcus phage S-CBS4,0.147911265,0.979222693,6.620338857,0.04
oy55_SQK-NBD114-24_barcode14,oyster,38,17,NC_016766.1,1,69420,3,1642,2.36531,0.0251224,39.2,11.7,756275,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Synechococcus phage S-CBS4,0.025122443,0.165619867,6.592506404,0.01
S20_d_EXP-NBD104_barcode04, bay seawater,86,16,NC_016766.1,1,69420,3,1507,2.17084,0.0217084,25.3,27.3,756275,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Synechococcus phage S-CBS4,0.021708441,0.145729835,6.713049222,0.91
S02_SQK-NBD114-24_barcode01, bay seawater,80,45,NC_016766.1,1,69420,5,1457,2.09882,0.0312734,37.1,36.6,756275,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,unclassified Caudoviricetes order,unclassified Caudoviricetes family,unclassified Caudoviricetes genus,Synechococcus phage S-CBS4,0.031273408,0.23602103018256976,7.547019767514507,0.25
